OBJECTID,GEOID10,NAME10,PLNG_REGION,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,GlobalID
285,13151070306,703.06,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3114,0,0,0,9124,U,8109.75500177,0.88883768,2130.6206793,0.23351827,2461.49226132,0.88702424,550.53751345,0.84438269,9.19677288,0.00295336,5001.16608648,0.54813307,1313.92230401,0.14400727,1529.33615524,0.55111213,377.1230425,0.57840957,5.43778949,0.00174624,{2FBD0A3F-ACEA-46E4-AD70-3503E30A40FB}
286,13151070104,701.04,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4658,5,0.0003832,0,13049,U,11153.75408849,0.8547593,2990.96238988,0.22921008,3229.61310096,0.85734354,873.97083714,0.91324016,97.68180127,0.02097076,8829.19857966,0.67661879,2375.22809655,0.18202376,2561.43689792,0.67996732,706.07724362,0.73780276,72.55990775,0.01557748,{30BF15C4-3DF6-4CE2-8476-9D1E4866DBA1}
287,13151070202,702.02,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3570,0,0,0,11032,U,10903.09670245,0.98831551,1083.74181215,0.0982362,3202.88079798,0.98854346,1030.41386449,0.98698646,0,0,10462.42861979,0.94837098,1060.00246298,0.09608434,3072.1102341,0.94818217,984.83212833,0.94332579,0,0,{C2292D0A-FF0E-4DC4-992B-77A7C6B84E3B}
288,13151070305,703.05,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2673,0,0,0,7928,U,7693.49866487,0.97042112,1360.81886652,0.17164718,2153.44882712,0.96610535,668.63004396,0.98039596,0,0,5861.85708098,0.73938661,1025.70429754,0.12937743,1578.03227314,0.70795526,537.97095025,0.78881371,0,0,{E87104E9-5DB8-4787-9544-BD478ABB0930}
289,13151070304,703.04,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,3853,845,0.076644,1,11025,U,9815.17204379,0.89026504,4055.10314951,0.36780981,2725.43520432,0.88863228,894.35618793,0.8517678,215.30173353,0.05587899,4084.42178956,0.3704691,1528.16361895,0.13860895,1060.43739263,0.34575722,232.48231224,0.22141173,67.61287354,0.01754811,{26407EE0-B011-4A08-BBE8-4300F1D8FE14}
290,13151070106,701.06,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1949,0,0,0,5669,U,4865.10696437,0.85819491,1275.35866898,0.22497066,1321.28326617,0.85965079,456.6293403,0.85192041,27.52507659,0.01412267,2876.00272638,0.507321,756.74763337,0.13348873,793.28549607,0.51612589,265.4842769,0.49530649,15.12950553,0.0077627,{0FEC7F72-8273-404F-8293-C6B61F56FD42}
291,13151070203,702.03,ARC 10,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4912,0,0,0,15012,R,14876.06364221,0.99094482,2060.63881116,0.13726611,4436.90828975,0.99326355,1402.08314946,0.98947294,7.52548404,0.00153206,14321.71352519,0.95401769,1963.72268698,0.1308102,4274.6260743,0.95693442,1341.07884009,0.9464212,6.70356727,0.00136473,{26109B72-279C-42ED-9B93-7809AC6D8C5D}
292,13151070402,704.02,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3700,0,0,0,11459,U,11458.99993461,0.99999999,2505.20163246,0.21862306,3647.99999631,1,841.00000025,1,51.79863782,0.01399963,11458.99993461,0.99999999,2505.20163246,0.21862306,3647.99999631,1,841.00000025,1,51.79863782,0.01399963,{6424462B-E6CB-4E0B-AAFE-ED24B979C223}
293,13015960101,9601.01,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,631,0,0,0,1694,R,1693.99999782,1,279.25780755,0.16485113,423.99999852,1,256.99999988,1,0,0,1693.99999782,1,279.25780755,0.16485113,423.99999852,1,256.99999988,1,0,0,{FDF86458-5059-450F-8671-C9AA88770498}
294,13015960402,9604.02,ARC 20,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,3041,594,0.0665472,1,8926,R,8787.20182946,0.98445013,2764.48146869,0.30971112,2165.68542059,0.98440246,786.87048966,0.95726337,221.8362117,0.07294844,7052.28231124,0.79008316,2166.06695922,0.24266939,1825.51785079,0.82978084,673.40449025,0.81922687,182.4341375,0.0599915,{7DC8EAC7-3C13-4F84-A2F6-40F5F9AA31D9}
295,13015960901,9609.01,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,998,0,0,1,2839,R,2839.00000325,1,952.07179544,0.33535463,812.00000018,1,248.99999736,0.99999999,21.95762978,0.02200163,2839.00000325,1,952.07179544,0.33535463,812.00000018,1,248.99999736,0.99999999,21.95762978,0.02200163,{95689BE6-50DC-49B3-8848-673B85EA16D7}
296,13015960102,9601.02,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3345,0,0,0,9507,R,9506.99996287,1,2747.27231981,0.28897363,2402.99999303,1,1017.99999208,0.99999999,31.67477726,0.00946929,9506.99996287,1,2747.27231981,0.28897363,2402.99999303,1,1017.99999208,0.99999999,31.67477726,0.00946929,{5EE6B630-40E8-4DDF-BC7A-E9CD3530873B}
297,13015960802,9608.02,ARC 20,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1210,0,0,1,3316,U,3316.00001379,1,1892.87292393,0.57083019,790.00000609,1.00000001,367.00000093,1,77.11729041,0.0637333,3183.87022801,0.96015387,1832.99872728,0.55277404,762.34643602,0.96499549,350.20107209,0.95422635,75.95985859,0.06277674,{590F3557-94E6-48F7-8D8E-94ADD529A59B}
298,13015961000,9610,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2708,0,0,0,8415,R,8415.00000348,1,1680.18343961,0.19966529,2520.00000688,1,611.00000176,1,18.67247812,0.0068953,8415.00000348,1,1680.18343961,0.19966529,2520.00000688,1,611.00000176,1,18.67247812,0.0068953,{C82F1436-04C7-4A75-9D36-D11C2A13B35A}
299,13015960801,9608.01,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1251,0,0,0,3579,U,3574.01175094,0.99860625,826.66454638,0.2309764,942.62847996,0.99854712,277.44341386,0.99799789,55.84573083,0.04464087,3419.23526163,0.95536051,795.93791196,0.22239115,897.82779907,0.95108877,255.20565934,0.91800597,54.06028205,0.04321365,{492CF461-A7E1-4B2C-BAB0-7DD10D20AF86}
300,13015960300,9603,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2295,0,0,0,6647,R,6431.34322342,0.96755577,2462.03996122,0.37039867,1745.18430318,0.97278947,641.09065383,0.94835896,96.32289556,0.04197076,5995.5751092,0.90199716,2299.90687936,0.34600675,1645.05522332,0.91697616,574.39700538,0.84969971,90.30745531,0.03934965,{03DC4334-2EE1-44A0-960F-54F76226934D}
301,13015960902,9609.02,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2243,5,0.0007422,0,6737,U,6736.99999481,1,1563.33034187,0.23205141,1964.99999701,1,586.99999928,1,34.76912654,0.01550117,6736.99999481,1,1563.33034187,0.23205141,1964.99999701,1,586.99999928,1,34.76912654,0.01550117,{AC7041CE-A007-4AC3-A8F1-EB71E351F16F}
302,13015960500,9605,ARC 20,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,2728,0,0,1,7384,U,7384.00001205,1,3500.96528127,0.47412856,1959.00000029,1,845.00000371,1,49.5230687,0.01815362,6910.78761378,0.93591382,3314.77543054,0.44891325,1837.35901385,0.93790659,775.93292632,0.91826382,49.5230687,0.01815362,{8A769CA5-2F07-4C02-8AF1-EDEF44A65009}
303,13015960600,9606,ARC 20,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,3450,59,0.0065782,0,8969,U,7504.57747741,0.83672399,2122.02806477,0.23659584,2154.75257816,0.86293656,922.48198225,0.77259798,143.16881946,0.04149821,3426.12101783,0.38199588,781.35062619,0.08711681,997.81633635,0.39960606,369.32668247,0.30931883,44.91093985,0.01301766,{D3D943B5-8359-493A-AA92-1605698C31DD}
304,13015960200,9602,ARC 20,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,3868,0,0,1,10802,R,8965.70077125,0.83000377,3051.52743054,0.28249652,2522.3972602,0.83274918,892.87322865,0.81990195,163.45187913,0.04225747,6971.8902759,0.64542587,2266.03065264,0.20977881,1879.85096933,0.62061769,735.4821947,0.67537392,93.90615279,0.0242777,{73212E37-15FF-4228-905F-A5FFAB6D0B35}
305,13015960401,9604.01,ARC 20,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,3369,77,0.0086091,1,8944,U,8626.8266325,0.96453786,3461.00085588,0.38696342,2441.18900776,0.98079108,775.71154816,0.84316473,204.35844659,0.06065849,7814.88236859,0.87375697,3065.61697183,0.34275682,2209.28011012,0.88761756,649.57752752,0.70606253,167.63479625,0.04975803,{4885BB62-6A1B-4591-AB72-9615B05F9D5B}
306,13015960803,9608.03,ARC 20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1910,10,0.0019421,0,5149,R,5149.00001616,1,1817.05454301,0.35289465,1191.00000273,1,631.00000245,1,43.51785281,0.02278422,5149.00001616,1,1817.05454301,0.35289465,1191.00000273,1,631.00000245,1,43.51785281,0.02278422,{30CB8C4A-0154-454A-866E-619D66E6D6CD}
307,13015960700,9607,ARC 20,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2735,245,0.0337978,1,7249,R,5425.36880374,0.74842996,2221.49755363,0.30645573,1333.56398974,0.74793269,724.06580559,0.67859963,164.81163136,0.06026019,1649.12866998,0.2274974,312.61894489,0.0431258,342.94148266,0.19233959,252.89184308,0.23701204,0.62032076,0.00022681,{DA01DB94-B702-4EC6-8989-44BE91A1682B}
308,13135050319,503.19,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1698,0,0,1,5689,U,2711.31660329,0.47658931,1432.28850407,0.25176455,880.11296502,0.48949553,50.88753822,0.47558447,37.8057106,0.02226485,0,0,0,0,0,0,0,0,0,0,{E63D98DF-B8F8-49C1-B806-C9BEC1F87760}
309,13135050219,502.19,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1372,28,0.0086233,0,3247,U,2843.3540172,0.87568649,619.50576575,0.19079328,622.62138638,0.88692505,252.76123328,0.83695773,16.78601259,0.0122347,115.23032344,0.03548824,27.02733717,0.00832379,26.65839397,0.03797492,8.21254577,0.02719386,0.79120711,0.00057668,{59915F53-643A-48DF-971E-DD51C98DE2DC}
310,13135050211,502.11,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1865,0,0,1,5098,U,2707.75533771,0.53114071,1596.19739433,0.31310267,726.71013535,0.52470046,141.88288895,0.70941444,60.29876517,0.03233178,0.09939758,1.95e-05,0.05677834,1.114e-05,0.02625597,1.896e-05,0.00562628,2.813e-05,0.00308831,1.66e-06,{5ABADADD-C8F4-4EBD-965B-9D0B11A21A13}
311,13135050215,502.15,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1180,0,0,1,2788,U,1928.77405406,0.69181279,638.05571139,0.22885786,457.84287965,0.7153795,68.38165665,0.71230892,48.37871107,0.04099891,1293.84937567,0.46407797,428.01694688,0.15352114,317.93392837,0.49677176,48.57445141,0.50598387,30.7488634,0.02605836,{027FFC25-B53C-4C9B-B3E0-0243A73DA727}
312,13135050216,502.16,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2695,0,0,0,8279,U,6369.22626004,0.76932314,1187.93335805,0.14348754,1806.60677235,0.76260311,500.51574651,0.78573901,50.94875936,0.01890492,3800.51947041,0.45905538,699.0728116,0.08443928,1069.16635588,0.45131547,287.77748685,0.45177,25.09659363,0.00931228,{AC9B1236-5C3C-439C-ACBC-5AD76F8ABDF1}
313,13135050527,505.27,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1864,9,0.0015033,0,5987,U,5192.63428665,0.86731824,627.49313151,0.10480928,1472.96983624,0.8799103,293.55168965,0.83159119,0,0,1565.61166227,0.26150186,203.17246992,0.03393561,453.73236218,0.27104681,89.38877319,0.25322599,0,0,{1CB63F39-75C6-4DB5-8D91-6BC40C1508D3}
314,13135050549,505.49,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1557,3,0.0005978,0,5018,U,2539.28004376,0.50603429,650.69043759,0.12967127,758.25504399,0.51935277,133.45852653,0.46827553,0,0,0,0,0,0,0,0,0,0,0,0,{5578AA75-7624-4259-8D8D-52A52787DC0A}
315,13135050540,505.40,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2537,0,0,0,6578,U,1399.51055873,0.21275624,365.39915444,0.05554867,419.84802404,0.22584617,70.46245485,0.32028389,10.65334449,0.00419919,0,0,0,0,0,0,0,0,0,0,{9A4381DB-6035-4E2C-8863-096D667F1A9C}
316,13135050722,507.22,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,947,0,0,0,2917,U,1395.25757664,0.47831936,166.34108922,0.05702471,431.84581049,0.50985338,78.10933401,0.46772056,18.18822241,0.01920615,186.49380482,0.06393343,22.2335881,0.00762207,61.97832996,0.07317394,10.22721932,0.06124083,2.39105543,0.00252487,{B488E4F3-74E6-4430-9027-445B4FAA96CB}
317,13135050729,507.29,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1180,8,0.002493,0,3209,U,1711.28327322,0.53327618,472.61757538,0.14727877,483.27196793,0.52932308,104.66273996,0.54797246,31.6045351,0.0267835,47.25745392,0.01472654,11.87687302,0.00370111,12.97263432,0.0142088,2.96517348,0.01552447,0,0,{C4F36CCF-5720-443C-9219-550A7063C8FF}
318,13135050725,507.25,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1763,2,0.0003594,0,5565,U,4735.74897665,0.85098814,1014.25552661,0.18225616,1526.62099624,0.85717069,224.27656818,0.83374189,40.34074107,0.02288187,1852.94558032,0.33296417,502.08176567,0.09022134,595.55821785,0.33439541,91.77532306,0.3411722,11.85783781,0.00672594,{47E8134C-E40F-4B31-81ED-757E280A5942}
319,13135050730,507.30,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2106,0,0,0,6659,U,5810.04245842,0.87250975,1781.30313956,0.2675031,1770.9524282,0.83026368,482.46755571,0.93501464,10.04812301,0.00477119,4709.30044226,0.70720836,1504.64605677,0.22595676,1454.48999602,0.68189873,388.76254136,0.75341578,10.04812301,0.00477119,{44DF1A24-650A-4287-9FE1-BCD00B1ADB66}
320,13135050728,507.28,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4595,20,0.0014174,0,14110,U,14110.0000972,1.00000001,2878.66532591,0.20401597,4325.00001627,1,981.00000097,1,84.82040281,0.01845928,13193.65415238,0.93505699,2749.41960685,0.1948561,4061.92363296,0.93917309,916.63552293,0.93438891,82.05402496,0.01785724,{ABB2BCCC-BF04-4F07-B67B-272D297671AE}
321,13135050731,507.31,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2982,6,0.0006541,0,9173,U,8751.64574667,0.95406582,1474.52200942,0.16074589,2723.56310763,0.95832622,624.18094605,0.94429795,15.14500786,0.00507881,6563.78184539,0.71555455,1139.21282824,0.12419196,2056.91967352,0.7237578,474.98433174,0.71858447,7.07528176,0.00237266,{D26FCF20-2D8B-4215-93F6-1411E5633232}
322,13135050609,506.09,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3387,1124,0.0961012,0,11696,U,11178.50703002,0.95575471,2539.94773268,0.21716379,3341.82673928,0.95809253,640.30445895,0.92663453,30.62364111,0.00904152,8869.20829301,0.75831124,2012.42978186,0.17206137,2664.80187788,0.76399136,499.51588323,0.7228884,24.38274132,0.00719892,{4A1F4174-6F52-4097-B311-312FB7D2D1F1}
323,13135050610,506.10,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4582,0,0,0,14881,U,13424.92287123,0.90215193,1743.84602105,0.11718608,4526.76316299,0.90282472,886.75454688,0.8912106,23.87411645,0.00521041,8463.23190382,0.56872736,1061.99143736,0.0713656,2843.70694076,0.56715336,534.02237327,0.5367059,21.22022694,0.00463121,{8B3B71A2-A542-421E-8603-F4E729B55AC8}
324,13135050541,505.41,ARC 10,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1923,0,0,1,5061,U,3290.88335533,0.6502437,2159.57659964,0.42670946,1035.22049666,0.63432628,43.35974481,0.63764331,169.45596192,0.08812063,0,0,0,0,0,0,0,0,0,0,{4DC5602B-CB93-4E98-88ED-9A645042C2DD}
325,13135050524,505.24,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1940,67,0.0122419,1,5473,U,5251.00332803,0.95943785,2059.78671997,0.37635423,1534.65892412,0.96458763,435.49837214,0.97864803,174.49166395,0.08994416,2160.24148357,0.39470884,770.46861157,0.14077629,621.31681181,0.39051968,191.85054661,0.43112482,53.0038351,0.02732156,{96021DAB-A1E3-434B-9635-E70E09052793}
326,13135050547,505.47,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2223,0,0,0,6847,U,5860.5977666,0.85593658,1321.6366159,0.19302419,1650.6246088,0.84996118,430.26910546,0.83224198,39.90959518,0.01795303,3058.59505551,0.44670586,691.21321569,0.10095125,875.17175227,0.45065487,198.01208206,0.38300209,15.89125915,0.00714856,{8534FEA8-DA62-42A2-B290-B5056C4B4AFE}
327,13135050523,505.23,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2810,124,0.016857,1,7356,U,5302.82239533,0.72088396,1545.88552013,0.21015301,1297.07619432,0.62842839,496.78867706,0.86851167,60.82645113,0.02164642,241.80526245,0.03287184,60.21075886,0.00818526,69.44124018,0.03364401,22.30250778,0.0389904,1.19940096,0.00042683,{42F16DE0-85C1-432F-87A6-CA5F2EC74C59}
328,13135050724,507.24,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,5370,4,0.0002517,0,15894,U,14160.4357574,0.89092964,2736.11632676,0.17214775,4335.16102801,0.8901768,1085.73280944,0.87067587,80.11632163,0.01491924,5776.51877875,0.36344022,1032.16388355,0.06494047,1777.19037277,0.36492615,463.0053883,0.37129542,31.91628588,0.00594344,{01016955-F30D-4F13-9490-1329C69D8AE8}
329,13135050543,505.43,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2094,12,0.0018541,0,6472,U,5298.55840224,0.81868949,696.73918874,0.10765439,1675.19355323,0.84691282,338.13079151,0.69574237,41.69188724,0.01991017,1553.3255458,0.24000704,216.18726656,0.03340347,479.14328822,0.24223624,101.53717074,0.20892422,12.49004939,0.00596468,{D2CC0144-0475-4E37-9B69-8F0C972F9972}
330,13135050545,505.45,ARC 10,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,3655,16,0.0013745,1,11641,U,11601.71152305,0.99662499,4522.97623636,0.38853846,3883.2122946,0.99825509,511.52090635,0.99517686,171.69677464,0.04697586,10892.48220369,0.93569987,4168.21671508,0.35806346,3629.79611532,0.93310954,476.90521038,0.92783115,155.28775694,0.04248639,{0261FFD6-BD8B-41FC-9E25-9BA92C010A8A}
331,13135050727,507.27,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3078,0,0,0,9603,U,7869.75435842,0.81950998,1111.78910214,0.11577519,2426.1962003,0.84272185,612.98282355,0.75490496,15.09771655,0.00490504,3660.38082437,0.38117055,484.85276704,0.05048972,1171.78311528,0.40701046,269.1421253,0.33145582,5.9147589,0.00192162,{98449925-317E-429B-A02E-AD02ED15F5CE}
332,13135050548,505.48,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2905,3085,0.261929,0,11778,U,11778.00003995,1,1423.71684746,0.12087934,2625.00004258,1.00000002,777.000001,1,26.54310667,0.00913704,11659.36484665,0.98992739,1409.90326878,0.11970651,2598.79418685,0.99001683,769.6521528,0.99054331,26.49158343,0.00911931,{BB4A0FE2-8FB5-4084-9E59-F6C93252B43C}
333,13135050546,505.46,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4652,6,0.0003733,0,16073,U,14968.94737129,0.93131011,4012.35916876,0.2496335,5032.16635875,0.93639121,816.70787528,0.9004497,57.55044614,0.01237112,9473.71648915,0.58941806,2205.20045993,0.13719906,3176.94892056,0.59117025,530.55832611,0.58495957,28.36788723,0.006098,{0D259BAC-CC82-49C6-88B4-888B9936E768}
334,13135050726,507.26,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2848,4,0.0004566,0,8760,U,8738.18062562,0.9975092,1341.9617984,0.15319199,2728.28204857,0.99827371,602.2656834,0.99383776,63.52389437,0.02230474,8540.31857954,0.97492221,1313.60890141,0.14995535,2665.09688026,0.97515437,587.89735482,0.97012765,60.80205608,0.02134904,{264A53ED-7EDC-4CE9-86F1-D024C6282791}
335,13135050608,506.08,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4801,0,0,0,15422,U,15421.99991311,0.99999999,3509.66903461,0.22757548,4885.99998354,1,1104.99999208,0.99999999,36.72304171,0.00764904,15420.55798731,0.9999065,3509.09026308,0.22753795,4885.99356469,0.99999868,1103.84326197,0.99895318,36.70221804,0.0076447,{683763BA-D305-4D87-B447-74B3B67B6BF6}
336,13135050607,506.07,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,4768,0,0,0,15244,U,12188.15065348,0.79953757,2216.98130057,0.14543304,3917.01683322,0.79760066,875.56425511,0.83070612,48.07431993,0.0100827,5017.22905428,0.32912812,877.71542413,0.05757776,1592.7371439,0.32432033,375.93161782,0.35667136,18.30734156,0.00383963,{DC87E75E-43BE-4AF5-A3EE-317F021B2B75}
337,13135050542,505.42,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2106,1,0.0002123,1,4711,U,1771.85236979,0.37610961,906.06568933,0.1923298,422.66809453,0.37907452,50.99293663,0.28487674,47.34891883,0.02248287,0,0,0,0,0,0,0,0,0,0,{BC1EB181-6575-42C2-8C4B-B77473E3AEF9}
338,13135050536,505.36,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1531,3,0.000613,0,4894,U,4212.89165477,0.86082788,1068.73401447,0.21837638,1230.64381886,0.8493056,194.21793041,0.87881416,49.57485874,0.0323807,533.79349404,0.109071,79.75958679,0.01629742,142.40150988,0.09827571,32.01827653,0.14487908,4.78233666,0.00312367,{CC31B4E6-CDB1-4B4F-861A-B11D780369B2}
339,13135050537,505.37,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1624,0,0,1,4456,U,2331.46941409,0.52322025,962.11848975,0.21591528,790.31469164,0.54730934,54.10843879,0.55212693,17.48362949,0.01076578,122.86218995,0.0275723,50.55300178,0.01134493,47.57018852,0.03294334,1.19351733,0.01217875,0.81024919,0.00049892,{F93DE98B-146C-43A6-86C5-A6D6882DA856}
340,13135050539,505.39,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1730,0,0,1,5513,U,2412.77230912,0.43765143,1027.85865141,0.18644271,772.83141129,0.43320146,89.81020773,0.51913415,10.77066529,0.00622582,0,0,0,0,0,0,0,0,0,0,{A51A50D3-2AE0-430B-9868-0EE48E476248}
341,13135050544,505.44,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,3582,50,0.0043059,0,11612,U,7634.26971359,0.65744658,1768.06198065,0.15226162,2314.94822443,0.64935434,494.61301641,0.68128515,37.45170505,0.01045553,603.5154205,0.05197343,181.40242994,0.01562198,168.35360935,0.04722401,65.26059309,0.08989062,4.31510254,0.00120466,{5E1AE9C9-1EC1-4D7E-A4E3-737A6040AC54}
342,13135050535,505.35,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2019,12,0.001943,0,6176,U,5557.5215706,0.89985777,1903.496971,0.30820871,1607.43766089,0.90764408,350.44206113,0.88272559,5.36829961,0.00265889,3222.88535426,0.52184025,1023.40398881,0.1657066,973.82053492,0.54987043,182.827965,0.46052384,0.99189162,0.00049128,{778D7BAF-C2CF-4285-A39C-05BDCA091EFD}
343,13135050532,505.32,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,2570,0,0,1,7688,U,7687.99993188,0.99999999,2309.46653703,0.30039887,2388.99997617,0.99999999,329.99999643,0.99999999,76.34300264,0.02970545,6599.06645586,0.85835932,1972.97461986,0.25663041,2088.90529713,0.8743848,258.95594302,0.78471498,68.85995389,0.02679376,{461FE6F1-FAE1-4F1B-821A-FD19A0406EB2}
344,13135050534,505.34,ARC 10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,2320,10,0.0013816,1,7238,U,5491.5389958,0.75870945,1345.43274011,0.1858846,1591.79028558,0.74802175,291.76127721,0.75002899,45.67143451,0.01968596,671.08937395,0.09271752,121.84289328,0.01683378,179.094014,0.08416072,35.28884011,0.09071681,7.45505548,0.00321339,{0CEFB886-FEE0-44A9-BDF8-865E57090E82}
345,13135050723,507.23,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2259,16,0.0022406,0,7141,U,5380.09797191,0.7534096,923.7840861,0.12936341,1498.01485748,0.71812793,428.37036754,0.8399419,12.25118595,0.00542328,2547.35274872,0.35672213,284.27704696,0.03980914,700.49116458,0.33580593,217.64796167,0.42676071,9.55646711,0.0042304,{83118317-2E86-404E-99A6-14BE34ECF6C2}
346,13135050435,504.35,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1186,0,0,1,3803,U,2765.83775166,0.72727787,1438.78351186,0.37832856,827.69866402,0.71538346,159.87172769,0.73335655,72.08447786,0.06077949,0,0,0,0,0,0,0,0,0,0,{50042CBD-4031-460B-B11A-2B61FB3F9E3D}
347,13135050531,505.31,ARC 10,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2234,0,0,0,7251,U,6704.87347842,0.92468259,1582.53140327,0.21825009,2017.28811287,0.92621125,349.79937907,0.89692148,0,0,3996.97496893,0.55123086,937.25266559,0.1292584,1238.77300268,0.5687663,192.59387721,0.49383045,0,0,{04E8EA2B-00A7-4F14-A99D-2145954997B2}
348,13135050533,505.33,ARC 10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2288,0,0,0,8163,U,4483.10553409,0.54919828,1284.64212401,0.15737377,1480.56495088,0.56359534,224.42531601,0.51710902,10.97000625,0.00479458,212.61585236,0.02604629,49.958713,0.00612014,80.77396381,0.03074761,4.55534041,0.01049618,0.0433035,1.893e-05,{E5C565E1-D468-45D8-9A4D-BDA38AB6C2F0}
349,13135050436,504.36,ARC 10,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2481,0,0,1,7183,U,2366.53165027,0.32946285,940.64795298,0.13095475,748.07995342,0.34601293,158.01682326,0.27625319,0.10908664,4.397e-05,146.59854853,0.0204091,51.71786749,0.00720004,45.2487933,0.02092914,11.14594834,0.01948592,0,0,{16F5849C-5A27-4866-A88C-72E3E37CF8CD}
